央视频道-电信,#genre#
宁夏卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225726/2/index.m3u8
宁夏卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225535/2/index.m3u8
宁夏卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225535/index.m3u8
农林卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226204/2/index.m3u8
农林卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226204/index.m3u8
青海卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225727/index.m3u8
青海卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225727/2/index.m3u8
青海卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225546/2/index.m3u8
青海卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225546/index.m3u8
三沙卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226356/2/index.m3u8
三沙卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226356/index.m3u8
厦门卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226199/2/index.m3u8
厦门卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226375/2/index.m3u8
厦门卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226375/index.m3u8
山东教育,http://117.169.26.2:6610/PLTV/88888910/224/3221225719/index.m3u8
山东教育,http://117.169.26.2:6610/PLTV/88888888/224/3221225719/2/index.m3u8
山东教育,http://117.169.26.2:6610/PLTV/88888910/224/3221226353/index.m3u8
山东教育,http://117.169.26.2:6610/PLTV/88888888/224/3221226353/2/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225484/2/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225484/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225697/2/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225738/2/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225539/2/index.m3u8
山东卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225539/index.m3u8
山西卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225549/index.m3u8
山西卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225730/index.m3u8
山西卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225549/2/index.m3u8
山西卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225730/2/index.m3u8
陕西卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225729/2/index.m3u8
陕西卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225531/2/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225700/2/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225598/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225598/2/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225741/2/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225559/index.m3u8
深圳卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225559/2/index.m3u8
四川卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225733/index.m3u8
四川卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225487/2/index.m3u8
四川卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225733/2/index.m3u8
四川卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225487/index.m3u8
四川卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225532/2/index.m3u8
四川卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225532/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225485/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225485/2/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225698/2/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225739/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225739/2/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225556/2/index.m3u8
天津卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225556/index.m3u8
西藏卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225562/index.m3u8
西藏卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225562/2/index.m3u8
西藏卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225723/2/index.m3u8
西藏卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225725/2/index.m3u8
新疆卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225534/2/index.m3u8
云南卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226351/2/index.m3u8
云南卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225664/2/index.m3u8
云南卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225664/index.m3u8
云南卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226351/index.m3u8
云南卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225538/index.m3u8
云南卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225538/2/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225703/2/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225491/2/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225491/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225744/2/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225557/2/index.m3u8
浙江卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225557/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225692/2/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225612/2/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225612/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225734/2/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225540/index.m3u8
重庆卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225540/2/index.m3u8

江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
东南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
甘肃卫视,http://39.135.140.104:6610/PLTV/88888888/224/3221225724/1/index.m3u8?fmt=ts2hls
广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
贵州卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
海南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls
河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
吉林卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225680/index.m3u8
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225601/index.m3u8?fmt=ts2hls
青海卫视,http://39.135.140.104:6610/PLTV/88888888/224/3221225727/1/index.m3u8?fmt=ts2hls
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
四川卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
云南卫视,http://39.135.140.104:6610/PLTV/88888888/224/3221225664/1/index.m3u8?fmt=ts2hls
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225598/index.m3u8?fmt=ts2hls
内蒙古卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225667/index.m3u8
宁夏卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225726/index.m3u8
陕西卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225729/index.m3u8
西藏卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225723/index.m3u8
山西卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225730/index.m3u8
新疆卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225534/index.m3u8?fmt=ts2hls
广东大湾区卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226203/index.m3u8
厦门卫视 标清,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225726/index.m3u8?

江西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225746/index.m3u8?
湖南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225704/index.m3u8?
浙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225744/index.m3u8?
江苏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225702/index.m3u8?
东方卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225659/index.m3u8?
北京卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225674/index.m3u8?
广东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225742/index.m3u8?
深圳卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225700/index.m3u8?
湖北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225699/index.m3u8?
天津卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225698/index.m3u8?
山东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225738/index.m3u8?
安徽卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225691/index.m3u8?
黑龙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225690/index.m3u8?
辽宁卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225696/index.m3u8?
重庆卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225692/index.m3u8?
东南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225657/index.m3u8?
四川卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225733/index.m3u8?
河北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225732/index.m3u8?
广西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225731/index.m3u8?
山西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225730/index.m3u8?
陕西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225729/index.m3u8?
贵州卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225728/index.m3u8?
青海卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225727/index.m3u8?
吉林卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225680/index.m3u8?
云南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225664/index.m3u8?
宁夏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225726/index.m3u8?
新疆卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225725/index.m3u8?
甘肃卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225724/index.m3u8?
西藏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225723/index.m3u8?
内蒙古卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225667/index.m3u8?
海南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225722/index.m3u8?
河南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226196/index.m3u8?
厦门卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226199/index.m3u8?
南方卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226203/index.m3u8?
农林卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226204/index.m3u8?
兵团卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225530/10000100000000060000000000000079_0.smil/index.m3u8?
金鹰纪实卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226198/index.m3u8?


江西本地-移动,#genre#
江西1-卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225705/index.m3u8
江西1-卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225746/index.m3u8
江西1-卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225492/2/index.m3u8
江西1-卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225746/2/index.m3u8
江西1-卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225705/2/index.m3u8
江西1-卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225492/index.m3u8
江西1-卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225583/index.m3u8
江西1-卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225583/2/index.m3u8
江西2-都市,http://117.169.26.2:6610/PLTV/88888910/224/3221225584/index.m3u8
江西2-都市,http://117.169.26.2:6610/PLTV/88888888/224/3221225584/2/index.m3u8
江西3-经济生活,http://117.169.26.2:6610/PLTV/88888910/224/3221226206/index.m3u8
江西3-经济生活,http://117.169.26.2:6610/PLTV/88888888/224/3221226206/2/index.m3u8
江西3-经济生活,http://117.169.26.2:6610/PLTV/88888910/224/3221225580/index.m3u8
江西3-经济生活,http://117.169.26.2:6610/PLTV/88888888/224/3221225580/2/index.m3u8
江西4-影视旅游,http://117.169.26.2:6610/PLTV/88888888/224/3221226291/2/index.m3u8
江西4-影视旅游,http://117.169.26.2:6610/PLTV/88888910/224/3221226291/index.m3u8
江西4-影视旅游,http://117.169.26.2:6610/PLTV/88888888/224/3221225579/2/index.m3u8
江西4-影视旅游,http://117.169.26.2:6610/PLTV/88888910/224/3221225579/index.m3u8
江西5-公共农业,http://117.169.26.2:6610/PLTV/88888910/224/3221225578/index.m3u8
江西5-公共农业,http://117.169.26.2:6610/PLTV/88888888/224/3221225578/2/index.m3u8
江西6-少儿,http://117.169.26.2:6610/PLTV/88888910/224/3221226194/index.m3u8
江西6-少儿,http://117.169.26.2:6610/PLTV/88888888/224/3221226194/2/index.m3u8
江西6-少儿,http://117.169.26.2:6610/PLTV/88888910/224/3221225577/index.m3u8
江西6-少儿,http://117.169.26.2:6610/PLTV/88888888/224/3221225577/2/index.m3u8
江西7-新闻,http://117.169.26.2:6610/PLTV/88888888/224/3221225615/2/index.m3u8
江西7-新闻,http://117.169.26.2:6610/PLTV/88888910/224/3221225615/index.m3u8
江西7-新闻,http://117.169.26.2:6610/PLTV/88888910/224/3221225576/index.m3u8
江西7-新闻,http://117.169.26.2:6610/PLTV/88888888/224/3221225576/2/index.m3u8
江西8-移动电视,http://117.169.26.2:6610/PLTV/88888910/224/3221226285/index.m3u8
江西8-移动电视,http://117.169.26.2:6610/PLTV/88888888/224/3221226285/2/index.m3u8
江西9-陶瓷,http://117.169.26.2:6610/PLTV/88888910/224/3221226304/index.m3u8
江西9-陶瓷,http://117.169.26.2:6610/PLTV/88888888/224/3221226304/2/index.m3u8
江西IPTV1,http://117.169.26.2:6610/PLTV/88888888/224/3221226381/2/index.m3u8
江西IPTV1,http://117.169.26.2:6610/PLTV/88888910/224/3221226381/index.m3u8
江西IPTV2,http://117.169.26.2:6610/PLTV/88888888/224/3221226376/2/index.m3u8
江西IPTV2,http://117.169.26.2:6610/PLTV/88888910/224/3221226376/index.m3u8
江西教育,http://117.169.26.2:6610/PLTV/88888910/224/3221226197/index.m3u8
江西教育,http://117.169.26.2:6610/PLTV/88888888/224/3221226197/2/index.m3u8
南昌1-新闻综合,http://117.169.26.2:6610/PLTV/88888888/224/3221226382/2/index.m3u8
南昌1-新闻综合,http://117.169.26.2:6610/PLTV/88888910/224/3221226382/index.m3u8
南昌2-都市,http://117.169.26.2:6610/PLTV/88888888/224/3221226385/2/index.m3u8
南昌2-都市,http://117.169.26.2:6610/PLTV/88888910/224/3221226385/index.m3u8
南昌3-资讯,http://117.169.26.2:6610/PLTV/88888888/224/3221226374/2/index.m3u8
南昌3-资讯,http://117.169.26.2:6610/PLTV/88888910/224/3221226374/index.m3u8
赣州新闻综合,http://3748626833.cloudvdn.com/a.m3u8?domain=pili-live-hls-sjxgz2024.sobeylive.com&player=bbMAAI-YfkaMiPoX&secondToken=secondToken%3A4xWxvR0YiNTgTjnOqTX93KNNPk8&streamid=jxgz2024%3Ajxgz2024%2F396_q_live172526329228525&v3=1
赣州公共,http://3748626833.cloudvdn.com/a.m3u8?domain=pili-live-hls-sjxgz2024.sobeylive.com&player=bbMAABmq7pwEifoX&secondToken=secondToken%3AzG0JU8A6fwL6O15xTMTT-AEauzI&streamid=jxgz2024%3Ajxgz2024%2F396_q_live172526334096251&v3=1
赣州教育,http://3748626833.cloudvdn.com/a.m3u8?domain=pili-live-hls-sjxgz2024.sobeylive.com&player=bbMAAAav2MXuiPoX&secondToken=secondToken%3AnlVfgzcJ_IMwc-NV78V1ZrRtw9w&streamid=jxgz2024%3Ajxgz2024%2F396_q_live172526335287668&v3=1
九江新闻综合,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang1.m3u8
九江公共,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang2.m3u8
九江教育,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang3.m3u8
上饶综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao1.m3u8
上饶经济,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao2.m3u8
新余新闻,http://43.138.192.238:19008/hls/tva/playlist.m3u8
新余公共,http://43.138.192.238:19008/hls/tvb/playlist.m3u8
新余教育,http://43.138.192.238:19008/hls/tvc/playlist.m3u8
宜春新闻,https://live-yc.newsyc.com/wetef/sd/live.m3u8
宜春公共,https://live-yc.newsyc.com/two/sd/live.m3u8
抚州综合,http://tv.live.fgtxnews.com/fztv/zonghe.m3u8
抚州公共,http://tv.live.fgtxnews.com/fztv/gonggong.m3u8
萍乡新闻,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_xwzh.m3u8
萍乡公共,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_ggpd.m3u8
景德镇新闻综合,http://115.149.139.141:10001/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0

江西都市,http://39.135.140.104:6610/PLTV/88888888/224/3221225584/1/index.m3u8?fmt=ts2hls
江西经济生活,http://39.135.140.104:6610/PLTV/88888888/224/3221226206/1/index.m3u8?fmt=ts2hls
江西影视旅游,http://39.135.140.104:6610/PLTV/88888888/224/3221226291/1/index.m3u8?fmt=ts2hls
江西公共农业,http://39.135.140.104:6610/PLTV/88888888/224/3221225578/1/index.m3u8?fmt=ts2hls
江西少儿,http://39.135.140.104:6610/PLTV/88888888/224/3221226194/1/index.m3u8?fmt=ts2hls
江西新闻,http://39.135.140.104:6610/PLTV/88888888/224/3221225615/1/index.m3u8?fmt=ts2hls
江西移动电视,http://39.135.140.104:6610/PLTV/88888888/224/3221226285/1/index.m3u8?fmt=ts2hls
江西教育,http://39.135.140.104:6610/PLTV/88888888/224/3221226197/1/index.m3u8?fmt=ts2hls

江西都市,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225584/10000100000000060000000000000162_0.smil/index.m3u8?
江西经济生活,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/10000100000000060000000005219195_0.smil/index.m3u8?
江西影视旅游,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226291/877949953.smil/index.m3u8?
江西公共农业,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225578/10000100000000060000000000000030_0.smil/index.m3u8?
江西少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/10000100000000060000000004716224_0.smil/index.m3u8?
江西新闻,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/10000100000000060000000000230385_0.smil/index.m3u8?
江西教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226197/10000100000000060000000004898209_0.smil/index.m3u8?



特色频道-移动,#genre#
4K超高清,http://117.169.26.2:6610/PLTV/88888910/224/3221225786/index.m3u8
4K超高清,http://117.169.26.2:6610/PLTV/88888888/224/3221225786/2/index.m3u8
纪实科教,http://117.169.26.2:6610/PLTV/88888910/224/3221226365/index.m3u8
纪实科教,http://117.169.26.2:6610/PLTV/88888910/224/3221225676/index.m3u8
纪实科教,http://117.169.26.2:6610/PLTV/88888888/224/3221226365/2/index.m3u8
纪实科教,http://117.169.26.2:6610/PLTV/88888888/224/3221225675/2/index.m3u8
纪实科教,http://117.169.26.2:6610/PLTV/88888888/224/3221225676/2/index.m3u8
纪实科教,http://117.169.26.2:6610/PLTV/88888910/224/3221225675/index.m3u8
纪实人文,http://117.169.26.2:6610/PLTV/88888888/224/3221225654/2/index.m3u8
纪实人文,http://117.169.26.2:6610/PLTV/88888888/224/3221225655/2/index.m3u8
纪实人文,http://117.169.26.2:6610/PLTV/88888910/224/3221225655/index.m3u8
纪实人文,http://117.169.26.2:6610/PLTV/88888910/224/3221225654/index.m3u8
纪实人文,http://117.169.26.2:6610/PLTV/88888888/224/3221225609/2/index.m3u8
纪实人文,http://117.169.26.2:6610/PLTV/88888910/224/3221225609/index.m3u8
金鹰纪实,http://117.169.26.2:6610/PLTV/88888888/224/3221225595/2/index.m3u8
金鹰纪实,http://117.169.26.2:6610/PLTV/88888910/224/3221225595/index.m3u8
武搏世界,http://117.169.26.2:6610/PLTV/88888910/224/3221225656/index.m3u8
武搏世界,http://117.169.26.2:6610/PLTV/88888888/224/3221225656/2/index.m3u8
武术世界,http://117.169.26.2:6610/PLTV/88888910/224/3221225508/index.m3u8
武术世界,http://117.169.26.2:6610/PLTV/88888888/224/3221225508/2/index.m3u8
茶频道,http://117.169.26.2:6610/PLTV/88888888/224/3221225781/2/index.m3u8
茶频道,http://117.169.26.2:6610/PLTV/88888910/224/3221225781/index.m3u8
先锋乒羽,http://117.169.26.2:6610/PLTV/88888910/224/3221226311/index.m3u8
先锋乒羽,http://117.169.26.2:6610/PLTV/88888888/224/3221226311/2/index.m3u8
国学频道,http://117.169.26.2:6610/PLTV/88888888/224/3221226338/2/index.m3u8
国学频道,http://117.169.26.2:6610/PLTV/88888910/224/3221226338/index.m3u8
梨园频道,http://117.169.26.2:6610/PLTV/88888910/224/3221225581/index.m3u8
梨园频道,http://117.169.26.2:6610/PLTV/88888888/224/3221225581/2/index.m3u8
文物宝库,http://117.169.26.2:6610/PLTV/88888888/224/3221226328/2/index.m3u8
文物宝库,http://117.169.26.2:6610/PLTV/88888910/224/3221226328/index.m3u8
书画频道,http://117.169.26.2:6610/PLTV/88888910/224/3221226370/index.m3u8
书画频道,http://117.169.26.2:6610/PLTV/88888888/224/3221226370/2/index.m3u8
车迷频道,http://117.169.26.2:6610/PLTV/88888910/224/3221226331/index.m3u8
车迷频道,http://117.169.26.2:6610/PLTV/88888888/224/3221226331/2/index.m3u8
环球旅游,http://117.169.26.2:6610/PLTV/88888910/224/3221226313/index.m3u8
环球旅游,http://117.169.26.2:6610/PLTV/88888888/224/3221226313/2/index.m3u8
环球奇观,http://117.169.26.2:6610/PLTV/88888888/224/3221226378/2/index.m3u8
环球奇观,http://117.169.26.2:6610/PLTV/88888910/224/3221226378/index.m3u8
生态环境,http://117.169.26.2:6610/PLTV/88888910/224/3221226325/index.m3u8
生态环境,http://117.169.26.2:6610/PLTV/88888888/224/3221226325/2/index.m3u8
四海钓鱼,http://117.169.26.2:6610/PLTV/88888910/224/3221226330/index.m3u8
四海钓鱼,http://117.169.26.2:6610/PLTV/88888888/224/3221226330/2/index.m3u8
中国天气,http://117.169.26.2:6610/PLTV/88888910/224/3221226334/index.m3u8
中国天气,http://117.169.26.2:6610/PLTV/88888888/224/3221226334/2/index.m3u8
中华特产,http://117.169.26.2:6610/PLTV/88888888/224/3221226317/2/index.m3u8
中华特产,http://117.169.26.2:6610/PLTV/88888910/224/3221226317/index.m3u8
重庆汽摩,http://117.169.26.2:6610/PLTV/88888910/224/3221225506/index.m3u8
重庆汽摩,http://117.169.26.2:6610/PLTV/88888888/224/3221225506/2/index.m3u8
哈哈炫动,http://117.169.26.2:6610/PLTV/88888910/224/3221225720/index.m3u8
哈哈炫动,http://117.169.26.2:6610/PLTV/88888888/224/3221225720/2/index.m3u8
哈哈炫动,http://117.169.26.2:6610/PLTV/88888888/224/3221225560/2/index.m3u8
哈哈炫动,http://117.169.26.2:6610/PLTV/88888910/224/3221225560/index.m3u8
